X Y Z
38.909647 16.828174 10.000000
38.898987 17.824841 10.000000
38.973600 18.866826 10.000000
38.924728 19.858323 10.000000
38.957924 20.903558 10.000000
38.943236 22.824547 10.000000
38.970034 23.861914 10.000000
38.891325 24.833044 10.000000
38.951106 25.818521 10.000000
38.919831 26.883501 10.000000
39.901033 16.842574 10.000000
39.879695 17.883817 10.000000
39.958401 18.828868 10.000000
39.908334 19.847916 10.000000
39.885961 20.816843 10.000000
39.966472 21.876201 10.000000
39.929974 22.874699 10.000000
39.918898 24.862971 10.000000
39.950423 25.815091 10.000000
40.906247 17.879858 10.000000
40.921540 19.849423 10.000000
40.966919 21.876662 10.000000
40.899308 22.874761 10.000000
40.967988 23.823563 10.000000
40.925603 25.817543 10.000000
41.952814 19.825514 10.000000
41.890937 20.910389 10.000000
41.905212 21.869990 10.000000
41.906708 23.839963 10.000000
41.943005 24.832027 10.000000
41.895585 25.823125 10.000000
42.898490 24.884591 10.000000
43.095433 25.399166 0.000000
40.227128 26.574312 0.000000
39.323780 26.984700 0.000000
38.296523 27.366445 0.000000
37.336605 27.814169 0.000000
36.412867 28.222241 0.000000
35.500243 28.544704 0.000000
34.523471 28.981262 0.000000
33.551717 29.315945 0.000000
32.665669 29.751017 0.000000
31.622895 30.171828 0.000000
30.750707 30.604638 0.000000
28.811051 31.364434 0.000000
27.893525 31.745032 0.000000
26.899133 32.123875 0.000000
25.917268 32.557350 0.000000
24.978269 32.958607 0.000000
24.092074 33.371643 0.000000
23.076960 33.772026 0.000000
22.090561 34.176616 0.000000
21.146612 34.546768 0.000000
20.205991 34.958380 0.000000
19.322593 35.299476 0.000000
18.342589 35.711059 0.000000
17.326290 36.107551 0.000000
16.452924 36.490021 0.000000
43.049936 25.418697 1.000000
42.182353 25.770139 1.000000
40.266759 26.544839 1.000000
39.311102 26.980058 1.000000
38.344833 27.418146 1.000000
36.429385 28.155072 1.000000
35.490506 28.563322 1.000000
34.518744 28.991305 1.000000
33.578840 29.366287 1.000000
32.587948 29.761076 1.000000
31.681703 30.176981 1.000000
30.763462 30.561420 1.000000
29.751083 30.926336 1.000000
28.783004 31.331506 1.000000
27.860537 31.703393 1.000000
25.966436 32.500478 1.000000
25.030785 32.975733 1.000000
24.083419 33.383999 1.000000
23.137931 33.748745 1.000000
21.144626 34.549196 1.000000
20.187085 34.970637 1.000000
19.238703 35.326294 1.000000
18.367759 35.680287 1.000000
17.401316 36.085101 1.000000
16.395289 36.487969 1.000000
43.115096 25.426240 2.000000
42.171624 25.830026 2.000000
41.202213 26.232192 2.000000
40.235529 26.618103 2.000000
39.316210 26.965613 2.000000
37.407036 27.759252 2.000000
36.444599 28.162343 2.000000
35.506015 28.596383 2.000000
33.615737 29.332837 2.000000
32.646596 29.734662 2.000000
30.715598 30.591871 2.000000
29.755367 30.985517 2.000000
28.758085 31.359488 2.000000
27.823892 31.711125 2.000000
26.857778 32.153037 2.000000
25.926205 32.492419 2.000000
25.005472 32.900548 2.000000
24.047286 33.365171 2.000000
23.094673 33.717673 2.000000
22.097940 34.085620 2.000000
21.216267 34.506878 2.000000
20.280839 34.874883 2.000000
19.270130 35.348924 2.000000
18.305659 35.709997 2.000000
17.371268 36.122594 2.000000
16.434813 36.491589 2.000000
43.121207 25.378963 3.000000
41.207765 26.219847 3.000000
40.225297 26.612739 3.000000
39.279581 26.989791 3.000000
38.350789 27.336622 3.000000
37.414203 27.813774 3.000000
36.468237 28.167108 3.000000
35.448352 28.564940 3.000000
34.529891 29.008582 3.000000
33.574921 29.400432 3.000000
32.602368 29.789137 3.000000
31.655147 30.171901 3.000000
30.757491 30.581974 3.000000
29.741253 30.939564 3.000000
28.772125 31.309025 3.000000
26.907468 32.114459 3.000000
25.932992 32.574145 3.000000
25.019932 32.899983 3.000000
24.016246 33.355002 3.000000
23.043384 33.707187 3.000000
21.167086 34.518710 3.000000
20.208792 34.879327 3.000000
19.306799 35.308767 3.000000
18.318823 35.690607 3.000000
17.377936 36.123723 3.000000
16.398140 36.531335 3.000000
43.067566 25.360261 4.000000
42.161643 25.817006 4.000000
41.206253 26.142260 4.000000
40.289791 26.602954 4.000000
39.285367 26.976779 4.000000
37.355516 27.777109 4.000000
36.415143 28.160283 4.000000
34.490089 28.989985 4.000000
33.605488 29.407046 4.000000
31.679570 30.130562 4.000000
30.747979 30.517210 4.000000
29.729313 30.993321 4.000000
27.882222 31.754860 4.000000
24.010677 33.312753 4.000000
23.133339 33.770373 4.000000
22.170662 34.103805 4.000000
21.138940 34.538548 4.000000
20.186503 34.952413 4.000000
18.360011 35.702071 4.000000
17.418281 36.090653 4.000000
16.431682 36.547857 4.000000
43.121218 25.382149 5.000000
40.266593 26.634298 5.000000
39.301396 27.005427 5.000000
38.369171 27.374629 5.000000
37.389423 27.729997 5.000000
36.413185 28.178304 5.000000
35.431958 28.614673 5.000000
34.568188 28.949588 5.000000
33.580383 29.394705 5.000000
32.589486 29.743354 5.000000
31.667693 30.206331 5.000000
30.733886 30.574829 5.000000
29.753520 30.941276 5.000000
28.823886 31.308567 5.000000
27.889188 31.789040 5.000000
25.985010 32.537413 5.000000
24.042471 33.385218 5.000000
23.094594 33.693959 5.000000
22.184783 34.158638 5.000000
21.143551 34.519818 5.000000
20.283003 34.893422 5.000000
19.231196 35.278010 5.000000
18.284037 35.704889 5.000000
17.351236 36.104388 5.000000
43.078083 25.370603 6.000000
42.158970 25.771911 6.000000
41.182260 26.195786 6.000000
40.278840 26.597638 6.000000
39.256008 26.956216 6.000000
38.356344 27.396222 6.000000
37.352333 27.768283 6.000000
36.460147 28.172694 6.000000
35.431383 28.599582 6.000000
33.552730 29.367022 6.000000
32.598697 29.804978 6.000000
30.666626 30.601990 6.000000
29.734921 30.992900 6.000000
28.795584 31.345299 6.000000
27.855039 31.797277 6.000000
26.878771 32.156101 6.000000
25.919141 32.517615 6.000000
24.951755 32.918444 6.000000
24.036839 33.364088 6.000000
23.114911 33.689071 6.000000
22.169733 34.085323 6.000000
21.208761 34.543515 6.000000
19.280852 35.358464 6.000000
18.362989 35.685264 6.000000
17.327317 36.102507 6.000000
16.440737 36.547280 6.000000
42.113965 25.829026 7.000000
41.227638 26.157969 7.000000
40.240660 26.538812 7.000000
39.307636 27.032491 7.000000
36.389600 28.153309 7.000000
35.441286 28.543234 7.000000
33.620676 29.386236 7.000000
31.667433 30.195712 7.000000
30.685348 30.585488 7.000000
29.790768 30.996011 7.000000
28.844971 31.368891 7.000000
27.844822 31.789540 7.000000
26.862720 32.179076 7.000000
25.919467 32.539795 7.000000
25.012979 32.981361 7.000000
24.031227 33.313712 7.000000
23.056209 33.779858 7.000000
22.172529 34.175363 7.000000
21.215841 34.515990 7.000000
20.220413 34.961002 7.000000
19.248391 35.348929 7.000000
18.329352 35.748385 7.000000
17.372851 36.150660 7.000000
16.395456 36.559724 7.000000
43.082733 25.400169 8.000000
42.098738 25.754420 8.000000
41.195639 26.224477 8.000000
40.288609 26.607586 8.000000
39.240625 26.934274 8.000000
38.381910 27.351580 8.000000
37.406742 27.773765 8.000000
36.478556 28.205648 8.000000
35.431916 28.564900 8.000000
34.569469 28.924239 8.000000
33.598909 29.399446 8.000000
32.623016 29.760968 8.000000
31.707543 30.185282 8.000000
30.671053 30.512660 8.000000
29.740979 30.944806 8.000000
28.799773 31.388269 8.000000
27.862911 31.731274 8.000000
25.903878 32.502504 8.000000
24.971634 32.948429 8.000000
24.049727 33.314175 8.000000
21.206467 34.532470 8.000000
19.306428 35.337111 8.000000
18.325153 35.766111 8.000000
17.370028 36.076533 8.000000
16.434274 36.474720 8.000000
43.132389 25.417672 9.000000
42.123808 25.780857 9.000000
41.211794 26.213315 9.000000
40.192668 26.621199 9.000000
39.275691 27.015229 9.000000
38.328558 27.352330 9.000000
36.384814 28.199264 9.000000
35.448115 28.621603 9.000000
34.546331 28.994932 9.000000
33.599210 29.364106 9.000000
31.679767 30.192568 9.000000
30.742859 30.593872 9.000000
29.757053 30.932166 9.000000
28.834408 31.397954 9.000000
27.825439 31.743731 9.000000
25.997881 32.494050 9.000000
24.973178 32.981496 9.000000
23.126607 33.725211 9.000000
22.153853 34.108421 9.000000
21.150249 34.525258 9.000000
20.190899 34.940642 9.000000
19.258990 35.327080 9.000000
18.344453 35.679506 9.000000
17.388890 36.134537 9.000000
16.407755 36.560101 9.000000
16.396211 36.548240 0.000000
15.621136 35.823130 0.000000
14.104388 34.416275 0.000000
13.310779 33.711445 0.000000
12.510895 33.054534 0.000000
11.743565 32.362327 0.000000
10.970696 31.674652 0.000000
15.608338 35.822216 1.000000
14.898683 35.147494 1.000000
14.093647 34.459777 1.000000
13.277250 33.743773 1.000000
12.494008 33.059043 1.000000
11.732331 32.388264 1.000000
15.626399 35.800505 2.000000
14.855189 35.124100 2.000000
14.054893 34.462438 2.000000
13.294155 33.766595 2.000000
12.480033 33.081861 2.000000
11.731137 32.358288 2.000000
10.961560 31.685778 2.000000
16.374194 36.473145 3.000000
15.647992 35.774150 3.000000
14.896005 35.160900 3.000000
13.321789 33.758054 3.000000
12.474091 33.069293 3.000000
11.745367 32.405844 3.000000
10.963224 31.692894 3.000000
16.471224 36.537022 4.000000
14.852912 35.087325 4.000000
14.078284 34.460863 4.000000
13.325449 33.746528 4.000000
11.739438 32.403148 4.000000
10.906301 31.689054 4.000000
16.449549 36.462590 5.000000
15.590945 35.779906 5.000000
14.889181 35.182589 5.000000
14.024267 34.490999 5.000000
13.243942 33.709670 5.000000
12.469598 33.046160 5.000000
16.468185 36.481834 6.000000
15.599333 35.842651 6.000000
14.894674 35.169746 6.000000
13.272329 33.774598 6.000000
12.462878 33.030892 6.000000
11.743453 32.419708 6.000000
10.927010 31.648109 6.000000
16.458416 36.480559 7.000000
15.667259 35.810763 7.000000
13.324771 33.741098 7.000000
12.520166 33.092906 7.000000
11.755022 32.333714 7.000000
10.883514 31.729024 7.000000
16.377574 36.497188 8.000000
15.614954 35.790412 8.000000
14.885746 35.122859 8.000000
13.289677 33.726771 8.000000
12.502816 33.019927 8.000000
15.639305 35.844533 9.000000
14.886272 35.181254 9.000000
14.048406 34.431469 9.000000
13.253173 33.766346 9.000000
12.489543 33.030920 9.000000
11.726806 32.372074 9.000000
10.959348 31.645407 9.000000
10.938914 31.680069 0.000000
11.053371 30.600027 0.000000
11.074767 29.613897 0.000000
11.176101 28.544801 0.000000
11.240989 27.517673 0.000000
11.316861 26.498248 0.000000
11.458282 25.421896 0.000000
11.541293 23.269287 0.000000
11.647550 22.300617 0.000000
10.976929 31.725034 1.000000
11.040294 29.556731 1.000000
11.171749 28.514498 1.000000
11.225619 27.491790 1.000000
11.366294 26.476702 1.000000
11.383434 25.423287 1.000000
11.452271 24.375962 1.000000
11.564071 23.347072 1.000000
10.882027 31.710699 2.000000
11.112329 29.616239 2.000000
11.155950 28.556118 2.000000
11.226002 27.475145 2.000000
11.392107 25.393112 2.000000
11.507353 24.398215 2.000000
11.698845 22.207114 2.000000
10.952329 31.713967 3.000000
11.024079 30.646514 3.000000
11.049128 29.552937 3.000000
11.170276 28.560988 3.000000
11.285925 27.481855 3.000000
11.306586 26.489090 3.000000
11.384762 25.406752 3.000000
11.586457 23.260148 3.000000
11.702259 22.292114 3.000000
10.930817 31.640132 4.000000
10.989632 30.662972 4.000000
11.114836 29.590830 4.000000
11.175501 28.585206 4.000000
11.360859 26.484208 4.000000
11.418548 25.392497 4.000000
11.526646 23.297824 4.000000
11.673082 22.270802 4.000000
10.925904 31.641224 5.000000
11.047629 30.625851 5.000000
11.107496 29.642834 5.000000
11.127229 28.567515 5.000000
11.220826 27.515178 5.000000
11.344468 26.424764 5.000000
11.451675 25.380800 5.000000
11.506317 24.330351 5.000000
11.550986 23.311557 5.000000
11.641164 22.291367 5.000000
10.910615 31.692052 6.000000
10.981478 30.657998 6.000000
11.107609 29.609279 6.000000
11.172540 28.515910 6.000000
11.240222 27.503246 6.000000
11.367315 26.427015 6.000000
11.429460 25.384521 6.000000
11.445139 24.346036 6.000000
11.598714 23.324977 6.000000
11.653148 22.218108 6.000000
10.884346 31.703077 7.000000
10.977107 30.660626 7.000000
11.121775 29.628201 7.000000
11.182015 28.569031 7.000000
11.243131 27.450733 7.000000
11.284815 26.454624 7.000000
11.470183 24.310992 7.000000
11.630726 22.287698 7.000000
10.972365 31.640245 8.000000
10.992528 30.640610 8.000000
11.077994 29.589035 8.000000
11.142229 28.557680 8.000000
11.300208 27.545575 8.000000
11.371424 26.441615 8.000000
11.394258 25.396381 8.000000
11.485355 24.392930 8.000000
11.620308 23.269737 8.000000
11.667076 22.270245 8.000000
10.970756 31.671040 9.000000
10.964926 30.614416 9.000000
11.056759 29.573127 9.000000
11.211047 28.555451 9.000000
11.269543 27.520721 9.000000
11.292547 26.472657 9.000000
11.428520 25.409963 9.000000
11.630770 22.298616 9.000000
11.678520 22.243651 0.000000
11.769943 21.229136 0.000000
11.940664 20.175625 0.000000
12.057617 19.201923 0.000000
12.163582 18.210906 0.000000
12.264191 17.146247 0.000000
12.455982 16.127872 0.000000
11.648649 22.225503 1.000000
12.015979 19.231355 1.000000
12.198756 18.196796 1.000000
12.290157 17.167408 1.000000
12.555628 15.175594 1.000000
12.699151 14.133086 1.000000
11.649890 22.232822 2.000000
11.930955 20.188797 2.000000
12.083856 19.188896 2.000000
12.148598 18.179599 2.000000
12.313552 17.124766 2.000000
12.410347 16.115094 2.000000
12.584251 15.100169 2.000000
12.696240 14.117868 2.000000
11.616382 22.295253 3.000000
11.749700 21.267747 3.000000
11.951366 20.224929 3.000000
12.157627 18.227834 3.000000
12.321896 17.206478 3.000000
12.402447 16.127153 3.000000
12.541807 15.159497 3.000000
12.634554 14.099127 3.000000
11.687238 22.275037 4.000000
11.782803 21.265609 4.000000
11.910404 20.267327 4.000000
12.028878 19.245552 4.000000
12.189570 18.199415 4.000000
12.281566 17.160706 4.000000
12.438856 16.118868 4.000000
12.556451 15.114550 4.000000
12.709087 14.087114 4.000000
11.743041 21.253936 5.000000
11.906179 20.211983 5.000000
12.034425 19.213681 5.000000
12.296422 17.138411 5.000000
12.499169 15.153899 5.000000
12.716951 14.132540 5.000000
11.791991 21.281447 6.000000
11.923734 20.255032 6.000000
12.081534 19.229170 6.000000
12.135925 18.229075 6.000000
12.246251 17.148123 6.000000
12.375997 16.186310 6.000000
12.540600 15.172357 6.000000
12.670499 14.143781 6.000000
11.624324 22.218930 7.000000
11.778398 21.266422 7.000000
12.055272 19.216702 7.000000
12.157432 18.227943 7.000000
12.689414 14.073859 7.000000
11.663773 22.246686 8.000000
11.877202 20.171655 8.000000
12.001115 19.186623 8.000000
12.162487 18.201338 8.000000
12.304112 17.121097 8.000000
12.411033 16.196013 8.000000
12.583782 15.160059 8.000000
12.679465 14.076905 8.000000
11.647838 22.220785 9.000000
11.737548 21.225906 9.000000
11.911759 20.195195 9.000000
12.058949 19.167317 9.000000
12.177119 18.171873 9.000000
12.323367 17.130697 9.000000
12.462540 16.190596 9.000000
12.569758 15.162877 9.000000
12.662287 14.101211 9.000000
12.672090 14.068278 0.000000
13.641602 13.854809 0.000000
14.598817 13.575107 0.000000
15.598775 13.322675 0.000000
16.553408 13.077974 0.000000
17.594964 12.711120 0.000000
19.530079 12.255401 0.000000
20.497422 11.903094 0.000000
21.462784 11.720109 0.000000
22.505796 11.450397 0.000000
23.421757 11.110313 0.000000
24.405098 10.863675 0.000000
12.630152 14.064524 1.000000
13.641922 13.818874 1.000000
14.647956 13.533896 1.000000
15.650360 13.281602 1.000000
16.608204 13.065173 1.000000
17.586297 12.764787 1.000000
18.551297 12.444055 1.000000
19.555264 12.195886 1.000000
20.497850 11.963433 1.000000
21.523536 11.659316 1.000000
22.521528 11.400267 1.000000
23.491655 11.149595 1.000000
24.405964 10.907100 1.000000
12.707600 14.076345 2.000000
13.676800 13.861470 2.000000
14.628496 13.562064 2.000000
15.604053 13.311672 2.000000
16.615926 12.990884 2.000000
17.563341 12.736063 2.000000
19.535777 12.251116 2.000000
20.491751 11.995210 2.000000
22.429706 11.389949 2.000000
24.424729 10.830380 2.000000
12.618442 14.108121 3.000000
13.658567 13.846334 3.000000
14.664302 13.564672 3.000000
15.658995 13.299440 3.000000
16.600389 12.980862 3.000000
17.614991 12.794940 3.000000
18.521972 12.455099 3.000000
19.539999 12.196001 3.000000
21.505141 11.698503 3.000000
22.466907 11.431053 3.000000
23.465745 11.122106 3.000000
24.414442 10.839279 3.000000
12.698046 14.153160 4.000000
13.692327 13.805754 4.000000
14.598184 13.526297 4.000000
15.576011 13.288607 4.000000
16.625667 12.998211 4.000000
17.608868 12.727203 4.000000
18.541071 12.442200 4.000000
19.579047 12.232510 4.000000
21.510877 11.673417 4.000000
23.461544 11.170833 4.000000
24.423148 10.815860 4.000000
13.629058 13.795721 5.000000
14.640713 13.530054 5.000000
15.631130 13.303539 5.000000
16.602291 13.024493 5.000000
17.532879 12.736848 5.000000
18.546886 12.442244 5.000000
20.515503 11.929999 5.000000
21.473777 11.713121 5.000000
13.693382 13.850927 6.000000
15.651980 13.330852 6.000000
17.606665 12.779050 6.000000
18.547595 12.503159 6.000000
19.514537 12.247917 6.000000
20.560601 11.984374 6.000000
21.502551 11.638311 6.000000
22.501489 11.381280 6.000000
23.418396 11.165335 6.000000
24.402351 10.822333 6.000000
12.714777 14.081876 7.000000
13.599841 13.848521 7.000000
14.609881 13.566560 7.000000
15.615047 13.310648 7.000000
17.605290 12.787098 7.000000
18.528892 12.492262 7.000000
20.485834 11.898033 7.000000
21.487752 11.693460 7.000000
24.401082 10.823315 7.000000
13.603676 13.812266 8.000000
14.653180 13.610418 8.000000
15.590382 13.295061 8.000000
16.631179 13.012357 8.000000
18.561746 12.477168 8.000000
19.541255 12.233565 8.000000
20.561609 11.924935 8.000000
21.462322 11.680531 8.000000
22.430223 11.356544 8.000000
23.445459 11.143583 8.000000
24.468309 10.849705 8.000000
12.671712 14.119346 9.000000
13.665585 13.810525 9.000000
15.579403 13.284073 9.000000
16.613180 13.078087 9.000000
17.534294 12.773060 9.000000
18.545901 12.495940 9.000000
19.510820 12.169819 9.000000
20.481984 11.909032 9.000000
21.466272 11.644906 9.000000
23.459738 11.089658 9.000000
24.450483 10.836341 9.000000
24.463494 10.842078 0.000000
25.453039 11.176361 0.000000
26.399170 11.574743 0.000000
27.312973 11.879899 0.000000
28.342868 12.221206 0.000000
29.255993 12.603875 0.000000
30.247861 13.001123 0.000000
31.223153 13.338325 0.000000
32.183541 13.677696 0.000000
34.112757 14.330895 0.000000
35.118714 14.743585 0.000000
36.044263 15.017866 0.000000
24.454746 10.843290 1.000000
25.418678 11.250750 1.000000
26.427120 11.579717 1.000000
27.312159 11.875841 1.000000
28.276969 12.299564 1.000000
29.288286 12.595107 1.000000
30.270207 12.959268 1.000000
32.206229 13.700892 1.000000
33.179618 13.969196 1.000000
34.116809 14.369236 1.000000
35.077312 14.725370 1.000000
36.134347 15.005457 1.000000
37.015547 15.411283 1.000000
24.476561 10.850601 2.000000
25.365324 11.188896 2.000000
26.398326 11.553692 2.000000
27.306152 11.862949 2.000000
28.369189 12.304503 2.000000
29.248806 12.650995 2.000000
30.227167 12.966962 2.000000
31.234314 13.266190 2.000000
32.215349 13.684723 2.000000
33.157642 13.968302 2.000000
34.128088 14.389187 2.000000
35.132331 14.745289 2.000000
36.090212 15.010200 2.000000
37.067856 15.430190 2.000000
25.417916 11.165277 3.000000
26.356395 11.530251 3.000000
27.308421 11.930599 3.000000
28.314207 12.264584 3.000000
29.330586 12.612907 3.000000
30.285332 12.990047 3.000000
31.232360 13.276796 3.000000
32.190960 13.622109 3.000000
33.147169 13.960232 3.000000
34.157425 14.327863 3.000000
35.140362 14.680323 3.000000
36.114807 15.092775 3.000000
37.103296 15.391719 3.000000
25.384142 11.194571 4.000000
27.380893 11.902673 4.000000
28.294851 12.231968 4.000000
29.300167 12.574187 4.000000
30.217269 12.913283 4.000000
31.264676 13.346342 4.000000
32.180445 13.602140 4.000000
33.148643 14.032332 4.000000
34.196392 14.344889 4.000000
36.108132 15.013976 4.000000
37.024454 15.412572 4.000000
24.470337 10.864956 5.000000
26.394687 11.603335 5.000000
27.319867 11.892933 5.000000
28.310813 12.224201 5.000000
29.300762 12.642480 5.000000
30.271096 12.950773 5.000000
31.218499 13.334631 5.000000
32.171909 13.695988 5.000000
34.112307 14.305995 5.000000
35.094011 14.650672 5.000000
36.088887 15.055874 5.000000
37.033875 15.412641 5.000000
24.439622 10.903413 6.000000
26.415981 11.609249 6.000000
27.385222 11.932582 6.000000
28.299658 12.253868 6.000000
29.247898 12.621918 6.000000
30.256163 12.934970 6.000000
34.148268 14.318057 6.000000
35.143738 14.726210 6.000000
36.110081 15.094043 6.000000
37.066661 15.382149 6.000000
24.449080 10.855789 7.000000
26.389408 11.601521 7.000000
27.343843 11.895867 7.000000
28.325490 12.220051 7.000000
29.260386 12.651915 7.000000
31.247844 13.339304 7.000000
32.179708 13.618043 7.000000
33.199414 14.010647 7.000000
34.111118 14.381967 7.000000
35.094504 14.686350 7.000000
36.065722 15.050040 7.000000
37.097491 15.370569 7.000000
24.462828 10.851486 8.000000
25.385124 11.244731 8.000000
27.312634 11.930703 8.000000
29.308990 12.613028 8.000000
30.253234 12.960230 8.000000
31.266333 13.342894 8.000000
32.244092 13.692409 8.000000
33.209786 13.995577 8.000000
34.173573 14.389528 8.000000
36.129653 15.083283 8.000000
37.077586 15.361357 8.000000
24.443833 10.877121 9.000000
25.424953 11.225281 9.000000
26.377242 11.551716 9.000000
27.310968 11.942404 9.000000
28.274678 12.300133 9.000000
29.309201 12.611870 9.000000
30.234168 12.992138 9.000000
32.192213 13.660960 9.000000
35.094974 14.681355 9.000000
36.138975 15.065684 9.000000
37.101959 15.414016 9.000000
38.202467 15.747082 0.000000
39.261474 16.227707 0.000000
41.488931 17.041091 0.000000
37.055223 15.424670 1.000000
38.165706 15.834581 1.000000
40.399269 16.647613 1.000000
41.565034 16.963700 1.000000
37.030009 15.442416 2.000000
38.142062 15.810805 2.000000
39.251032 16.167107 2.000000
40.448001 16.612711 2.000000
41.507646 16.957683 2.000000
37.113988 15.362151 3.000000
38.153094 15.798316 3.000000
39.335646 16.212406 3.000000
40.419296 16.638580 3.000000
41.560441 17.010763 3.000000
37.051821 15.389782 4.000000
39.266889 16.236963 4.000000
40.407273 16.626705 4.000000
41.537853 16.962361 4.000000
37.073071 15.439441 5.000000
38.218099 15.794414 5.000000
39.283752 16.198970 5.000000
40.438716 16.585139 5.000000
41.507694 16.999349 5.000000
37.096328 15.406979 6.000000
38.154887 15.783339 6.000000
39.307305 16.209692 6.000000
41.552831 16.994546 6.000000
37.038962 15.417324 7.000000
39.254730 16.228765 7.000000
40.447434 16.633470 7.000000
41.501293 17.006378 7.000000
37.076047 15.416207 8.000000
38.210258 15.823194 8.000000
39.320132 16.168475 8.000000
40.414486 16.593052 8.000000
41.547132 17.027036 8.000000
37.112317 15.404795 9.000000
38.189473 15.799677 9.000000
39.277284 16.157898 9.000000
40.368542 16.647201 9.000000
41.553605 17.028206 9.000000
41.491090 16.960722 0.000000
41.693407 18.090015 0.000000
42.089473 20.146146 0.000000
42.330423 21.222879 0.000000
42.473003 22.264624 0.000000
42.722610 23.270004 0.000000
42.898729 24.297137 0.000000
43.091562 25.355605 0.000000
41.524511 17.043556 1.000000
41.699481 18.089524 1.000000
41.872047 19.099992 1.000000
42.118451 20.124756 1.000000
42.471542 22.216644 1.000000
42.744093 23.266094 1.000000
42.939021 24.392745 1.000000
43.056562 25.404020 1.000000
41.508149 16.994004 2.000000
41.714199 18.041017 2.000000
42.135228 20.123380 2.000000
42.346294 21.197319 2.000000
42.545570 22.264738 2.000000
42.893831 24.373575 2.000000
43.057321 25.445202 2.000000
41.507306 17.010205 3.000000
41.674962 18.012187 3.000000
41.935111 19.060271 3.000000
42.100473 20.191296 3.000000
42.458842 22.201922 3.000000
42.683610 23.297731 3.000000
42.893031 24.378586 3.000000
43.121479 25.379390 3.000000
41.519922 17.037868 4.000000
41.747736 18.057451 4.000000
41.949370 19.132077 4.000000
42.138460 20.161417 4.000000
42.278382 21.220027 4.000000
42.460600 22.233137 4.000000
42.746221 23.327411 4.000000
43.116823 25.352983 4.000000
41.563979 17.038479 5.000000
41.704699 18.094481 5.000000
41.956674 19.107884 5.000000
42.097231 20.104236 5.000000
42.340726 21.188487 5.000000
42.496171 22.238228 5.000000
42.877490 24.322405 5.000000
43.117276 25.375303 5.000000
41.478222 16.998418 6.000000
41.718979 18.031576 6.000000
42.141561 20.136940 6.000000
42.356561 21.161713 6.000000
42.504994 22.256280 6.000000
42.712150 23.273501 6.000000
42.873054 24.386790 6.000000
43.136888 25.419053 6.000000
41.686614 18.067525 7.000000
41.964952 19.108844 7.000000
42.076524 20.116662 7.000000
42.323126 21.194461 7.000000
42.863361 24.334436 7.000000
41.487982 16.967110 8.000000
41.747469 18.012541 8.000000
41.949753 19.086966 8.000000
42.131200 20.165997 8.000000
42.291077 21.183453 8.000000
42.550382 22.226157 8.000000
42.892584 24.324743 8.000000
43.146215 25.395035 8.000000
41.551797 16.980615 9.000000
41.729645 18.023597 9.000000
41.878896 19.127463 9.000000
42.271362 21.207300 9.000000
42.483397 22.224531 9.000000
42.916422 24.350407 9.000000
20.010424 19.904509 -0.070898
20.010777 20.069750 0.500840
19.935624 19.944727 1.266695
19.930441 19.958095 2.371650
20.042707 20.054802 3.051591
19.905377 20.687342 -0.026400
19.913437 20.510252 0.598826
19.974037 20.612520 1.235329
20.064580 20.592723 1.883925
20.033583 20.604056 2.303108
19.903640 20.666365 3.092730
19.977822 21.143429 -0.001702
19.900834 21.158316 0.614000
20.095535 21.186168 1.246052
19.922296 21.281480 1.773439
20.024852 21.110421 2.928411
19.990571 21.841275 -0.048995
19.972259 21.840689 0.640520
19.910852 21.721401 1.752831
20.074156 21.750986 2.487752
19.934107 21.825690 2.966100
20.007340 22.497724 -0.036184
19.980808 22.350797 0.673891
20.059478 22.373895 1.160969
20.008029 22.491961 1.740000
20.059731 22.388692 2.924422
20.024824 23.025975 0.099296
20.019105 23.088752 0.621343
20.093374 23.049133 1.197097
20.096732 22.972027 1.811543
20.071033 22.986402 2.920082
20.649243 19.928303 -0.006827
20.589817 19.906342 0.513668
20.530937 19.904208 1.156586
20.615398 20.087782 1.759551
20.626790 20.089271 2.396759
20.642103 20.003260 2.984723
20.503681 20.612141 0.087982
20.666700 20.693921 0.666439
20.683945 20.629168 1.165451
20.584582 20.664707 1.819888
20.502533 20.581266 2.329236
20.507189 21.184781 -0.045294
20.573572 21.143496 0.692536
20.590100 21.107630 1.200187
20.570552 21.150487 1.737552
20.526866 21.296942 2.311110
20.504037 21.211581 2.950569
20.525240 21.707241 0.076147
20.697786 21.829837 1.721033
20.681417 21.772525 2.313371
20.693476 21.897049 3.049005
20.676052 22.393494 0.096117
20.647188 22.367875 0.596653
20.677289 22.436633 1.898432
20.595096 22.394912 2.966245
20.651586 22.927109 -0.059693
20.695337 22.915276 0.654038
20.560230 23.016861 1.728358
20.596084 23.080539 2.498136
20.584686 23.052113 2.961492
21.233894 20.034570 0.011781
21.196511 20.059967 0.637313
21.259883 20.057667 1.141643
21.194451 19.986897 1.802317
21.205307 19.955068 2.422232
21.147115 20.075920 2.933476
21.283881 20.615878 0.079418
21.221165 20.657456 0.691862
21.189523 20.512542 1.294453
21.250641 20.541162 1.875318
21.226182 20.601409 2.328201
21.251188 20.517735 2.918286
21.123375 21.147957 -0.029507
21.243802 21.120900 1.208993
21.157371 21.170502 1.837247
21.176534 21.211733 2.947943
21.217036 21.764309 0.032817
21.289601 21.721996 0.597329
21.125645 21.707597 1.251713
21.283267 21.723666 1.724445
21.190530 21.837662 2.335891
21.147960 21.792354 2.993541
